episodes,speakers,dialogue
17,sheldon,"It’s culturally universal, a bed, even a temporary bed, is always oriented with the headboard away from the door. It serves the ancient imperative of protecting oneself against marauders."
17,penny,I’ll risk it.
17,sheldon,Hm! 
17,penny,Anything else I should know.
17,sheldon,Yes. If you use my toothbrush I’ll jump out that window. Please don’t come to my funeral. Have a good night. 
17,leonard,Sorry about that.
17,penny,That’s okay. 
17,leonard,"FYI, his toothbrush is the red one in the plexiglass case under the UV light. "
17,penny,Got it.
17,leonard,"Well, sleep tight."
17,penny,Thanks. 
17,leonard,"Funny expression, sleep tight. It refers to the early construction of beds which featured a mattress suspended on interlocking ropes which would occasionally… sleep tight. "
17,leonard,What are you doing? 
17,sheldon,"15, poured myself a bowl of cereal, added a quarter cup of 2% milk, sat on this end of this couch, turned on BBC America and watched Doctor Who. "
17,leonard,Penny’s still sleeping.
17,sheldon,"15, poured myself a bowl of cereal…."
17,leonard,"I know, I know, look, you have a TV in your room, why don’t you just have breakfast in bed? "
17,sheldon,Because I am neither an invalid nor a woman celebrating Mother’s Day. 
17,penny,"Uh, what time is it?"
17,leonard,30. 
17,penny,I slept all day?
17,leonard,30 in the morning.
17,penny,What the hell is your problem?
17,sheldon,"Okay, this cereal has lost all its molecular integrity, I now have a bowl of shredded wheat paste."
17,howard,"Ola, nerd-migos. "
17,penny,Why do you people hate sleep? Are you wearing my robe?
17,howard,"Oh, yeah, sorry, I’ll have it cleaned."
17,penny,"That’s okay, keep it. Where’s Christie."
17,howard,"In the shower. Oh, by the way, where did you get that loofah mitt, yours reaches places that mine just won’t."
17,penny,Y-you used my loofah?
17,howard,More precisely we used your loofah. I exfoliated her brains out! 
17,penny,You can keep that too.
17,howard,"Ah, well then we’ll probably need to talk about your stuffed bear collection."
17,other,Howard?
17,howard,In here my lady.
17,other,"Mmmm, there’s my little engine that could."
17,howard,chka-chka-chka-chka-chka-chka-chka .
17,sheldon,Well there’s one beloved children’s book I’ll never read again.
17,other,"Hi, Christie."
17,leonard,Leonard. 
17,sheldon,I’m Sheldon.
17,other,"Right, you’re Howard’s entourage. "
17,penny,"Uh, so Christie, what are your plans?"
17,other,"Oh, well, Howard said he’d take me shopping in Beverley Hills. "
17,penny,"Yeah, no, I meant plans to find some place to live. Other than with me, not that I don’t love having you, but it’s… a little crowded."
17,leonard,"Penny, you’re always welcome to stay with us."
17,sheldon,"Oh, terrific, now we’re running a cute little B&B."
17,howard,"Let me offer a little outside the box thinking here, why doesn’t Christie stay with me."
17,leonard,For one thing you live with your mother.
17,howard,"I do not, my mother lives with me. "
17,sheldon,"Well then, it’s all settled, Christie will stay with Howard, Penny can go back to her apartment, and I’ll watch the last 24 minutes of Doctor Who, although at this point it’s more like Doctor Why Bother. "
17,leonard,Sheldon you just can’t dictate…
17,sheldon,"No more talking, everybody go. "
17,howard,"So, what do you say, you wanna repair to Castle Wolowitz? "
17,other,"What is that, like a Mexican deli?"
17,howard,"I’m sorry, I should have mentioned this earlier, my last name is Wolowitz."
17,other,"Oh, that’s so cool. My first Jew!"
17,sheldon,I imagine there aren’t many kosher corn-huskers. 
17,other,"But you’re still taking me shopping, right?"
17,howard,Anything you want.
17,other,"Okay, I’ll go pack my stuff."
17,howard,When they perfect human cloning I’m going to order twelve of those.
17,leonard,"Howard, can’t you see she’s using you?"
17,howard,"Who cares, last night she pulled off her blouse and I wept!"
17,penny,"Look, Howard, I know her, okay, she’ll have sex with anyone as long as they keep buying her things. "
17,howard,Really?
17,penny,Yeah.
17,howard,"Yay! If you’ll excuse me, I have some Bar-Mizvah bonds to cash. "
17,sheldon,"I’m sorry, we cannot do this without Wolowitz."
17,leonard,We can’t order Chinese food without Wolowitz?
17,sheldon,"Let me walk you through it, our standard is, the steamed dumpling appetizer, General So’s chicken, beef with broccoli, shrimp with lobster sauce and vegetable lo-main. Do you see the problem?"
17,leonard,I see a problem. 
17,sheldon,Our entire order is predicated on four dumplings and four entrees divided among four people. 
17,leonard,"So, we’ll just order three entrees."
17,sheldon,"Fine, what do you want to eliminate, and who gets the extra dumpling. "
17,raj,We could cut it into thirds. 
17,sheldon,"Then it is no longer a dumpling, once you cut it open it is at best a very small open faced sandwich. "
17,other,"Hi fellas. Oh, where’s your annoying little friend who thinks he speaks Mandarin?"
17,sheldon,"He’s putting his needs ahead of the collective good.  Where he comes from, that’s punishable by death."
17,other,I come from Sacramento. 
17,leonard,"Can we get an order of dumplings, but with three instead of four."
17,other,No substitutions.
17,leonard,"This isn’t a substitution, it’s a reduction. "
17,other,"Okay, no reductions."
17,leonard,"Fine, bring us three orders of dumplings, that’s twelve, we’ll each have four. "
17,raj,That works. 
17,sheldon,"No, if we fill up on dumplings we’ll need to eliminate another entree. "
17,other,No eliminations. 
17,leonard,"If we have extra, we’ll just take the leftovers home."
17,sheldon,"And divide it how, I’m telling you we cannot do this without Wolowitz. "
17,leonard,"Wolowitz is with his new girlfriend, if you had let me invite Penny then you would have had your fourth."
17,sheldon,"Have you seen Penny eat Chinese food, she uses a fork, and she double dips her egg rolls. "
17,leonard,We don’t order egg rolls.
17,sheldon,"Exactly, but we’d have to if she was here."
17,raj,"Can we please make a decision, not only are there children starving in India, there’s an Indian starving right here. "
17,leonard,"Here’s an idea, why don’t we just go out for Indian food."
17,sheldon,No.
17,raj,Uurgh.
17,other,"You are nice boys. Tell you what I’m going to do. I’m going to bring you the four dumplings. When I’m walking over to the table, maybe I get bumped, one of the dumplings falls to the floor, no-one has to know. "
17,sheldon,I’ll know. 
17,other,
17,raj,How about soup?
17,leonard,"Yeah, we can always divide soup."
17,sheldon,What about the won-tons?
17,penny,"Oh, hey guys, what’s up?"
17,sheldon,It’s Halo night.
17,penny,Yeah. Okay. So?
17,leonard,"Well, with Wolowitz spending all of his time with your friend Christie, "
17,penny,She’s not my friend. Friends do not get their friends care bears all sweaty. 
17,leonard,"Right, anyway, uh, with Wolowitz occupied elsewhere, we had something we wanted to ask you. Sheldon?"
17,sheldon,"Yes. Penny, we would very much appreciate it if you would be the fourth member of our Halo team. I don’t think I need to tell you what an honour this is. "
17,penny,"Oh, that’s so sweet. But I’m going out dancing with a girlfriend. "
17,sheldon,"You can’t go out, it’s Halo night. "
17,penny,"Well, for Penny it’s dancing night. "
17,sheldon,You go dancing every Wednesday.
17,penny,No.
17,sheldon,  Then it’s not dancing night. 
17,penny,"Look, why don’t I play with you guys tomorrow?"
17,sheldon,"Tonight is Halo night, it’s like talking to a wall. "
17,penny,"Alright, now Sheldon, you and I are about to have a problem. "
17,leonard,"Sheldon, remember, we role-played this."
17,sheldon,"Yes, but you didn’t portray her as completely irrational."
17,penny,"Alright fellas, I gotta go. Good luck. "
17,leonard,Maybe we should have asked if we could go dancing with her and her girlfriend. 
17,sheldon,"Okay, assuming we could dance, which we can’t, there are three of us and two of them."
17,leonard,So?
17,sheldon,"It’s the Chinese restaurant all over again. I assure you that cutting a dumpling in thirds is child’s play compared with three men, each attempting to dance with 67% of a woman."
17,leonard,"Aaah, for God’s sake, Sheldon, you are driving me crazy. "
17,sheldon,"Your anger’s not with me, sir, but with basic mathematics."
17,leonard,"No, I’m pretty sure my anger’s with you."
17,raj,What’s happening to us? We’re falling apart. 
17,leonard,Who are you calling?
17,sheldon,The only man who can restore any semblance of balance to our universe.
17,howard, Hi this is Howard Wolowitz.
17,other,And this is Christie Van Der Bell. 
17,howard,We can’t get to the phone right now because we’re having sex.
17,other,You’re not going to put that on your message are you?
17,howard,"No, I’m just kidding, I’ll re-record it. "
17,leonard,"Sheldon, think this through, you’re going to ask Howard to choose between sex and Halo."
17,sheldon,"No, I’m going to ask him to choose between sex and Halo 3. As far as I know, sex has not been upgraded to include high-def graphics and enhanced weapon systems. "
17,leonard,"You’re right, all sex has is nudity, orgasms and human contact. "
17,sheldon,My point.
17,other,"I’m just saying, you can take the damned plastic off the couch once in a while."
17,other,"Why, so you and Howard can hump on it? "
17,howard,"Ladies, ladies, I’m sure there’s a middle ground."
17,other,Shut up Howard. 
17,howard,"You girl’s talk, I’m going to take my scooter out for a little spin. "
17,other,"Are you happy, you drove your own son out of the house. "
17,other,Why don’t you stop butting in where you don’t belong.
17,howard,What are you guys doing here? 
17,sheldon,It’s Halo night. 
17,other,"He’s not a man, he’s a putz, and don’t you take that tone with me, you gold digger."
17,other,What did you call me? 
17,other,"You heard me, and I’ll tell you something else, you’re barking up the wrong tree, cos as long as you’re around, Howard is out of the will."
17,other,"You know what, I got better offers, I’m out of here. "
17,other,"That’s right, go back to Babylon, you whore. "
17,howard,"So, Halo night, huh? "
17,raj,I thought she was the whore of Omaha?
17,sheldon,Shhh! 
17,howard,"Sheldon, you got him in your sights, fire, he’s charging his plasma rifle. "
17,sheldon,"I can’t shoot now, I’m cloaking."
17,leonard,"Now, Raj, kill Sheldon."
17,raj,I can’t see him.
17,sheldon,"That’s why the call it cloaking, dead man."
17,leonard,Well then start throwing grenades.
17,raj,I’m all out. 
17,penny,"Hi guys, my friends and I got tired of dancing, so we came over to have sex with you. "
17,leonard,"That will do, Raj, straight for the tank."
17,sheldon,We said no tanks.
17,raj,There are no rules in hell! 
17,howard,"Son of a bitch, medpack, I need a medpack! "
17,penny,Told yah! . 
17,leonard,"There’s a sniper, use your rocket launcher. "
17,raj,"All I’ve got is a needler, and I’m all out of ammo. "
17,sheldon,And now you’re out of life. Why did you hit pause?
17,leonard,I thought I heard something. 
17,raj,What?
17,leonard,"No, never mind, alright, go. "
18,sheldon,"Oh look, Saturn 3 is on."
18,raj,I don’t want to watch Saturn 3. Deep Space Nine is better.
18,sheldon,How is Deep Space Nine better than Saturn 3?
18,raj,Simple subtraction will tell you it’s six better.
18,leonard,Compromise. Watch Babylon 5.
18,sheldon,In what sense is that a compromise?
18,leonard,"Well, five is partway between three… Never mind."
18,raj,"I’ll tell you what, how about we go rock-paper-scissors?"
18,sheldon,"Ooh, I don’t think so. No, anecdotal evidence suggests that in the game of rock-paper-scissors, players familiar with each other will tie 75 to 80% of the time due to the limited number of outcomes. I suggest rock-paper-scissors- lizard-Spock."
