episodes,speakers,dialogue
054,ross," Yeah, would you please consider moving here? I mean you were gonna move here anyway, why can't you just do that?"
054,other," I don't know, it's just"
054,ross," Oh-oh-okay, but-but I know, that even though I've been a-a complete idiot up 'til now, I mean, I mean you-you-you have to come here. You have to come here so we can work this out."
054,other, All right.
054,ross," All right, did you just say all right?"
054,other, I did. Now I'm the idiot.
054,ross," Oh, Emily that is, that is so great. It's gonna be so great! We're gonna be like-like-like two idiots in love!"
054,other," Ross, there's one thing that really scares me still."
054,ross," Yes, tell me."
054,other," Well, you have to understand how humiliating it was for me up on that altar in front of my entire family, all my friends."
054,ross," I know. I am, I am so sorry."
054,other," And then after decided to forgive you, seeing you at the airport catching our plane with her."
054,ross," Again, very sorry."
054,other," I mean, I can't-I can't be in the same room as her! It drives me mad just thinking of you being in the same room as her!"
054,ross," Emily, there is nothing between Rachel and me. Okay? I love you."
054,other, All right. I'll come to New York and we'll try and make this work.
054,ross, Oh that is so great! That's
054,other,  As long as you don't see Rachel anymore. Commercial Break
054,ross," So I asked Emily if she would come to New York, and she said yes."
054,chandler, Yes!
054,phoebe, Ooh-ohh!
054,monica, Great!
054,ross, No-no-no! Only if I promise never to see Rachel again.
054,phoebe, Why?
054,monica, What?! You can'twhat did you tell her?
054,ross," I told her I'd have to think about it. I mean, how the hell am I supposed to make this kind of a decision?  I'm actually asking you!"
054,chandler," Well, you can't just not see Rachel anymore, she's one of your best friends."
054,monica," Yeah! But, he can't not exactly see Emily, I mean that's his wife."
054,phoebe, Yeah.
054,chandler, That's true!
054,phoebe," Yeah, but you've known Rachel since High School and you cannot just cut her out of your life."
054,chandler, That's true!
054,monica," No, you cannot."
054,ross," Thanks for the help, problem solved. "
054,monica,  Hello.
054,joey,  Hey Mon!
054,monica," Oh hey Joey! We've been watching all day, when are you gonna be on TV?"
054,joey," See, there was kind of a mix up in my agent's office, but I'm still on TV and that's good exposure. "
054,monica,  You're not on TV.
054,joey," Oh, uh, okay, how, how about now? "
054,chandler," Hey, there he is! There he is!"
054,joey, Hello New York! 
054,other,"  Now maybe you just like wanna but the whole duck in there! Who cares, y'know? Now I got the legs"
054,chandler," How many times have I told you guys, you never watch the cooking channel!"
054,monica,  Hi Chandler.
054,chandler, Hey!
054,monica," Uh, listen, I need that broiling pan that Joey borrowed the other day."
054,chandler," Oh that was yours? Uh, yeah, we used it when the duck was throwing up caterpillars. "
054,monica," William Sonoma, fall catalog, Page 27."
054,chandler," Expect it in 4-6 weeks.  Umm, hey, umm, Joey's gonna be at the telethon for the rest of the day, we have the whole place to ourselves."
054,monica," Yeah, so?"
054,chandler," Well I just, thought maybe you'd wanna book some time with the best you'd ever had."
054,monica," Y'know what, champ? I think I'll pass."
054,chandler, Why?
054,monica, Why? 
054,chandler, What's your point?
054,joey,  PBS telethon.
054,phoebe,"  Hey Joey, I just wanted to let you know that I found a selfless good deed. I just went down to the park and I let a bee sting me."
054,joey, What?! What good is that gonna do anybody?
054,phoebe," Well, it helps the bee look tough in front of his bee friends. The bee is happy and I am definitely not."
054,joey," Now, y'know the bee probably died after he stung ya."
054,phoebe, 
054,other, Back on in 30 seconds people!
054,joey," Hey, excuse me, would you mind switching with me?"
054,other," Hey, no way, I'm in the shot man."
054,joey, Come on man! You've been here all day!
054,other," Yeah, I-I'm taking pledges here, eh?"
054,other," We're on in 3, 2, "
054,other," Welcome back to our fall telethon. Now if you've been enjoying the performance of Cirque Du Soleil,  is call in your pledge and at that time tell the operator, one of our volunteers, what kind of programming you'd like to"
054,ross, 
054,monica," A Magic Eight ball?! You can't be serious, you can't make this decision with a toy!"
054,phoebe," Ooh, it's not a toy."
054,ross," Well, I don't know what else to do. I mean, I either keep my wife and lose one of my-my-my best friends or I keep my friend and get divorced the second time before I'm 30! So-so if anyone has-has a better suggestion, let's hear it! 'Cause I-I got nothing! All right, don't be shy, any suggestion will do.  Ask again later. What the hell! This is broken! It-it is broken!"
054,monica," All right, let me see.  Don't count on it. Seems like it works to me."
054,joey,  PBS Telethon.
054,phoebe,  Hi Joey.
054,joey, Hey Pheebs!
054,phoebe, I would like to make a pledge. I would like to donate $200.
054,joey," $200? Are you sure Pheebs? I mean, after what Sesame Street did to ya?"
054,phoebe," Oh, I'm still mad at them but I also now that they bring happiness to lots of kids who's moms didn't kill themselves, so by supporting them, I'm doing a good thing, but I'm not happy about it. So there, a selfless good deed."
054,joey, And you don't a little good about donating the money?
054,phoebe," No, it sucks. I was saving up to buy a hamster."
054,joey," A hamster? What, those things are like 10 bucks."
054,phoebe," Yeah, not the one I had my eye on."
054,other,  It looks like we have surpassed last year's pledge total! Thank you viewers! The pledge that did it was taken by one of our volunteers
054,phoebe," Oh, look-look, Joey's on TV! Isn't that great? My pledge got Joey on TV! Oh that makes me feelOh no! "
054,chandler,"  Look, maybe I got carried away before. But there's something you gotta know. If I'm the best, it's only because you've made me the best."
054,monica, Keep talking.
054,chandler," I mean I was nothing before you. Call the other girls and ask. Which wouldn't take long. But when I'm with you, and we're together, OH MY GOD."
054,monica, Really?
054,chandler," Oh-aw my God! Now, I understand if you never want to sleep with me again, but that would be wrong. We're too good! We owe it, to sex!"
054,monica," Well, if we owe it?  Oh my When is Joey gonna be home?"
054,chandler," Well, I was kinda hoping we could do this without him.  Oh no-no-no, leave the gloves on."
054,monica," But, I just cleaned the bathroom."
054,chandler," Yeah, why don't we lose the gloves."
054,monica, Yeah. 
054,chandler," All right, let's show them how it's done."
054,monica, Okay.
054,monica, Ow!
054,chandler, Y'know that wasn't part of it?
054,monica, I know!
054,rachel,  Hi! Are you ready? We're gonna be late!
054,ross, For what?
054,rachel, For Stella! Remember? She's gettin' her grove back in like 20 minutes.
054,ross," Yeah, I uh, totally forgot about that. You mind if I take a rain check? I'm waiting for a call from Emily."
054,rachel," Sure. I guess. Hey, I hear you don't have to go to London. Yay!"
054,ross," It's not that easy, there's still a lot of relationship stuff."
054,rachel, Like what?
054,ross, Just stuff. Y'know kinda what Emily wants.
054,rachel," Well, why don't you talk to me about it, maybe I can help."
054,ross," No. No. You-you can't help. I mean, I kinda have to do this without your help."
054,rachel," Well, I-I know you can do that too. I'm just, I'm just saying if you need somebody to talk to Hi!"
054,ross, Thanks.
054,rachel," Ross? Look, whatever this relationship stuff that Emily wants, just give it to her. Come on, the bottom line here is that you love her. So just fix whatever she wants fixed. Just do it.  Oh come on answer it! It's driving me crazy!"
054,ross,"  Good. Look umm, yes I've been thinking about that thing that you wanted me to do and, I can do it."
054,monica, Never done that before.
054,chandler, Nope.
055,monica,  Hi!
055,chandler, 
055,joey, Monica? What time is it?
055,chandler," Uhh, 9. "
055,joey, But it's dark out.
055,monica," Well that's because you always sleep to noon, silly! This is what 9 looks like."
055,joey, I guess I'll get washed up then. Watch that sunrise. 
055,monica, I'm really getting tired of sneaking around.
055,chandler," I know, me too. Hey! Y'know what if we went away for a whole weekend? Y'know we'd have no interruptions and we could be naked the entire time."
055,monica, All weekend? That's a whole lotta naked.
055,chandler," Yeah, I can say that I have a conference and you can say you have a chef thing."
055,monica," Ohh, I've always wanted to go to this culinary fair that they have in Jersey!"
055,chandler," Okay, y'know your not though. Let's go. "
055,monica, Wait! What about Joey?
055,monica,"  Hey, guess what I'm doing this weekend! I'm going to this culinary fair in New Jersey."
055,phoebe," Oh weird, Chandler just told us he's got a conference there!"
055,monica," Oh now that-that-that's funny, it seems like Chandler's conference could've been in Connecticut or Vermont."
055,chandler, I'm not in charge of where the conference is held. Do you want people to think it's a fake conference? It's a real conference.
055,ross,  Hey.
055,joey, Hey!
055,monica, Hey.
055,ross, Is Rachel here? I gotta talk to her.
055,monica," No, she's out shopping."
055,ross, Damn!
055,chandler, What's going on?
055,ross," I told Emily to come. And I just need to y'know, talk to Rachel about it."
055,phoebe," Wait a minute! So when Emily comes you're just, you're not gonna see Rachel anymore?"
055,ross," Well look, I'm just trying to focus on the """"I get to see my wife,"""" part, all right? And not the part that makes me do this. """
055,monica," Wow, so you guys are, you're never gonna be in the same room together? How is that even gonna work?"
055,ross, I have no idea. I mean But-but I assure you I will figure it out.
055,joey," Doesn't seem like it's going to work, I mean"
055,rachel,"  Hi, guys!"
055,joey, Hi!
055,chandler," Uh, hey!"
055,rachel, What's going on?
055,chandler, We're flipping Monica's mattress.
055,joey," So I'm thinking, basically we pick it up and then we flip it."
055,phoebe, Yeah that's better than my way.
055,rachel," Oh okay, hey guys, would you flip mine too?"
055,chandler," Aww, man! "
055,rachel,  Oh look! A letter from my mom.
055,ross," So, Rach, y'know-y'know how Emily's coming right?"
055,rachel, Oh yeah! I know.
055,phoebe,  Can you hear anything?
055,chandler," Oh yes, somebody just said, """"Can you hear anything?"""""""
055,monica," Hey, Joey's ass! What are you doing?"
055,joey,"  Well, remember when they got in that big fight and broke up and we were all stuck in her with no food or anything? Well, when Ross said Rachel at the wedding, I figured it was gonna happen again, so I hid this in here."
055,monica," Ooh, candy bars, crossword puzzles"
055,phoebe," Ooh, Madlibs, mine! "
055,chandler, Condoms?
055,joey, You don't know how long we're gonna be in here! We may have to repopulate the Earth.
055,chandler, And condoms are the way to do that?
055,ross," Anyway it-it kinda-it all boils down to this, the last time I talked to Emily"
055,rachel,  Oh my God! My dog died!
055,ross, What?!
055,rachel," Oh my God, Le Poo, our dog!"
055,ross, Le Poo's still alive?!
055,rachel," Oh God, it says he was hit by an ice cream truck and dragged for nine- Oh my God."
055,monica," Sweetie, we heard you crying. Please don't cry."
055,rachel, It's Le Poo.
